instance_id,music_genre
45563,Alternative
41406,Classical
44453,Alternative
13142,Country
26811,Rap
13375,Alternative
8291,Anime
8333,Jazz
8419,Anime
35821,Blues
3922,Blues
50214,Classical
27005,Classical
44089,Anime
7620,Hip-Hop
7342,Jazz
29745,Classical
23830,Alternative
39232,Rap
50310,Electronic
24742,Blues
44383,Rap
34785,Jazz
24704,Hip-Hop
49550,Anime
32889,Blues
20255,Alternative
9784,Classical
27791,Country
23926,Anime
21894,Hip-Hop
14410,Electronic
8656,Jazz
49706,Hip-Hop
22940,Country
12441,Hip-Hop
7763,Rock
4202,Jazz
21470,Alternative
39065,Country
26177,Classical
37853,Rock
46985,Rock
18456,Alternative
50489,Blues
1460,Rap
47721,Electronic
9266,Hip-Hop
14354,Country
36292,Classical
8411,Hip-Hop
29826,Blues
33445,Alternative
24320,Anime
1528,Hip-Hop
16344,Rock
20379,Electronic
31456,Electronic
39920,Rock
25474,Rap
25179,Electronic
1392,Rock
32355,Anime
10953,Hip-Hop
43748,Electronic
26693,Country
20882,Anime
9894,Anime
7759,Rap
26401,Alternative
10242,Country
5879,Jazz
15528,Anime
32796,Electronic
37680,Classical
28202,Rock
18665,Hip-Hop
24539,Anime
10033,Anime
32506,Hip-Hop
12573,Jazz
20761,Hip-Hop
41217,Rock
41616,Electronic
15625,Classical
16816,Alternative
24699,Rap
35384,Anime
18465,Alternative
41414,Blues
46363,Classical
41293,Rap
24803,Country
11122,Classical
12337,Blues
42534,Alternative
35349,Blues
33556,Anime
21026,Classical
45167,Rap
35043,Anime
44471,Classical
26005,Hip-Hop
2548,Electronic
49480,Electronic
30391,Rap
35464,Anime
38823,Electronic
1129,Hip-Hop
21563,Jazz
34033,Alternative
42334,Blues
4264,Rock
44560,Electronic
44513,Rock
42207,Rock
34114,Hip-Hop
31128,Country
44891,Alternative
32166,Alternative
47318,Hip-Hop
18454,Anime
3889,Anime
34660,Rock
14002,Electronic
39599,Rap
37811,Electronic
28393,Rap
18061,Hip-Hop
34632,Rock
20080,Electronic
12664,Anime
23383,Rock
25693,Alternative
48464,Jazz
48274,Electronic
6919,Rap
37060,Rock
44826,Rap
32175,Electronic
19972,Blues
46258,Classical
16060,Jazz
47547,Electronic
49690,Electronic
35521,Electronic
48358,Jazz
26446,Classical
50365,Classical
30861,Electronic
6761,Rock
30171,Anime
42698,Rap
46267,Rap
23591,Blues
16178,Alternative
48687,Rock
2674,Blues
38943,Rock
13638,Alternative
17236,Electronic
30310,Hip-Hop
6629,Blues
24940,Jazz
21325,Classical
38125,Anime
39612,Blues
20009,Blues
46553,Jazz
26679,Rap
40633,Rock
31271,Alternative
19159,Alternative
19372,Rap
44572,Jazz
10823,Hip-Hop
35322,Hip-Hop
19019,Rap
50293,Blues
31277,Rock
41928,Rap
34710,Jazz
13843,Alternative
39314,Anime
21802,Blues
6025,Hip-Hop
25652,Jazz
8012,Electronic
50473,Hip-Hop
50413,Rap
29859,Hip-Hop
21491,Jazz
17378,Country
24518,Rap
1695,Blues
34725,Blues
1605,Electronic
11393,Anime
44714,Alternative
36961,Blues
11778,Classical
23850,Electronic
46070,Hip-Hop
13098,Alternative
9467,Blues
22827,Anime
21632,Classical
32875,Jazz
38766,Rap
11400,Jazz
16745,Country
34803,Hip-Hop
29279,Anime
31587,Anime
23117,Rock
36366,Hip-Hop
28350,Hip-Hop
32953,Anime
1137,Blues
18686,Jazz
10748,Classical
37748,Classical
15929,Rap
30520,Alternative
3926,Jazz
15252,Alternative
46711,Rap
46753,Rock
9392,Classical
31689,Alternative
12089,Blues
42169,Jazz
43735,Jazz
11328,Electronic
32640,Classical
7687,Rock
39210,Hip-Hop
47300,Country
16911,Rap
3720,Hip-Hop
42370,Jazz
16526,Anime
40911,Hip-Hop
19140,Hip-Hop
30211,Country
31328,Anime
12114,Jazz
26270,Rap
48139,Alternative
33476,Alternative
7001,Alternative
15569,Rock
17460,Anime
47700,Classical
41365,Electronic
14580,Hip-Hop
11056,Jazz
15083,Hip-Hop
21863,Rap
24573,Blues
42570,Hip-Hop
43799,Country
27685,Classical
49071,Rock
49879,Jazz
12542,Hip-Hop
18055,Rock
22907,Country
43561,Jazz
1276,Alternative
32221,Anime
3688,Blues
30011,Rap
37628,Jazz
17966,Jazz
49103,Classical
23548,Electronic
42294,Anime
35395,Jazz
8713,Blues
30087,Jazz
14687,Country
37241,Hip-Hop
1094,Anime
49020,Country
17340,Classical
7587,Hip-Hop
29753,Jazz
14998,Jazz
20933,Classical
25076,Alternative
34810,Jazz
21230,Alternative
41571,Country
32271,Hip-Hop
14256,Classical
40636,Electronic
20656,Rock
46031,Anime
34126,Hip-Hop
1465,Country
39330,Rock
16701,Rock
5968,Classical
41026,Classical
29086,Classical
24754,Country
18746,Alternative
12477,Anime
18536,Country
5690,Rock
14062,Rock
11863,Country
28238,Electronic
50493,Rap
16384,Electronic
13161,Rock
19366,Electronic
25711,Blues
17423,Electronic
45266,Blues
7888,Anime
43040,Jazz
14030,Alternative
31405,Rock
30667,Country
41149,Alternative
17622,Alternative
1963,Blues
22657,Hip-Hop
37986,Rap
8185,Anime
22475,Blues
44163,Blues
26530,Hip-Hop
11260,Rap
18924,Rap
27254,Alternative
12897,Classical
19974,Country
19309,Electronic
12947,Rap
17315,Rap
14709,Country
50719,Classical
3757,Hip-Hop
29418,Hip-Hop
17188,Electronic
8584,Blues
20505,Rap
34045,Country
32269,Hip-Hop
44730,Blues
25918,Hip-Hop
9122,Jazz
48686,Jazz
19839,Classical
40974,Anime
23467,Blues
9835,Anime
1498,Anime
33362,Classical
38833,Alternative
28703,Country
44225,Anime
34564,Rock
25769,Hip-Hop
22625,Electronic
24732,Country
29013,Alternative
35226,Rock
48655,Alternative
23956,Rock
11693,Anime
2533,Alternative
12502,Country
6544,Country
1381,Rock
35231,Blues
3530,Blues
4123,Country
15641,Rap
32426,Alternative
22967,Alternative
13407,Hip-Hop
7744,Hip-Hop
34768,Blues
26416,Alternative
35158,Blues
15046,Blues
38646,Blues
33208,Alternative
8782,Anime
22160,Rap
12406,Jazz
6161,Alternative
6977,Blues
29195,Electronic
48270,Alternative
38723,Rock
45646,Country
30012,Blues
35194,Classical
27242,Rap
17804,Anime
23173,Country
38431,Electronic
47354,Alternative
49822,Blues
27397,Hip-Hop
36675,Classical
36248,Country
31654,Jazz
5060,Electronic
49412,Blues
36216,Rap
25617,Electronic
34635,Rock
5180,Alternative
49280,Country
20922,Hip-Hop
33424,Alternative
6694,Electronic
3803,Country
11006,Electronic
28466,Alternative
50837,Country
18439,Hip-Hop
46103,Blues
21281,Rap
17064,Rock
35987,Classical
28269,Country
42804,Rock
49380,Jazz
15190,Country
50323,Electronic
40930,Rock
14415,Electronic
43950,Hip-Hop
9353,Country
43272,Country
48888,Electronic
12443,Hip-Hop
2634,Alternative
43775,Electronic
5798,Classical
43729,Country
18903,Country
20523,Electronic
4014,Blues
8770,Alternative
22640,Hip-Hop
33806,Country
38685,Electronic
45232,Jazz
26665,Alternative
17618,Anime
21537,Alternative
32087,Anime
29437,Classical
17213,Electronic
3781,Electronic
8211,Anime
7701,Classical
24750,Hip-Hop
42157,Alternative
7569,Blues
48789,Anime
50935,Hip-Hop
12108,Classical
26834,Country
43325,Blues
4442,Rock
33535,Country
1203,Jazz
39531,Blues
7525,Blues
21648,Jazz
16011,Rock
44524,Rap
3022,Hip-Hop
31004,Rock
28507,Electronic
43590,Country
23280,Electronic
41324,Electronic
44543,Hip-Hop
6487,Blues
12039,Electronic
48573,Classical
24457,Rap
27564,Rock
39683,Rap
28583,Electronic
10646,Hip-Hop
43837,Rap
20568,Rap
36401,Jazz
26800,Alternative
14324,Electronic
17967,Jazz
46856,Rock
25412,Blues
34909,Hip-Hop
39677,Hip-Hop
26421,Country
47723,Anime
4125,Rap
10665,Rock
27636,Hip-Hop
16286,Hip-Hop
16638,Classical
10759,Rap
45630,Electronic
14836,Hip-Hop
2941,Blues
43343,Hip-Hop
48312,Electronic
26882,Rap
10243,Anime
35737,Blues
23431,Electronic
32814,Rock
42360,Jazz
30328,Jazz
7221,Hip-Hop
24180,Blues
37175,Alternative
44364,Alternative
18777,Classical
27715,Rap
38692,Rock
42731,Jazz
26434,Rock
27067,Alternative
47955,Rap
28100,Rap
43233,Blues
24813,Hip-Hop
15513,Rap
41274,Hip-Hop
30622,Rock
26384,Hip-Hop
31647,Electronic
36018,Classical
28271,Jazz
36542,Country
29198,Jazz
35057,Blues
16379,Classical
36148,Country
21271,Blues
32938,Jazz
19152,Rap
37859,Hip-Hop
9207,Alternative
2019,Classical
24304,Alternative
16424,Electronic
2074,Rock
37990,Hip-Hop
23511,Electronic
32754,Rap
2364,Anime
48753,Blues
20810,Rock
10353,Rap
20802,Jazz
2792,Anime
19475,Blues
34927,Alternative
29270,Anime
9276,Country
9596,Electronic
5470,Rap
1261,Anime
17933,Anime
21607,Hip-Hop
11178,Rap
4035,Rap
48521,Rap
22074,Rock
29316,Jazz
12661,Alternative
13287,Rap
10492,Country
43245,Rock
30693,Blues
4994,Rock
47996,Jazz
19951,Electronic
1010,Country
40593,Alternative
47567,Rap
38791,Blues
20880,Alternative
14094,Blues
21531,Hip-Hop
19689,Rap
1602,Rap
49878,Electronic
11150,Country
28888,Jazz
5224,Electronic
50622,Blues
41684,Hip-Hop
24661,Hip-Hop
11899,Hip-Hop
48347,Rock
26008,Rap
40194,Anime
44558,Rock
20042,Electronic
45355,Country
25414,Electronic
14698,Rap
33721,Jazz
31250,Rock
23144,Country
33681,Electronic
29004,Jazz
44203,Alternative
6189,Classical
36917,Electronic
27631,Jazz
19097,Alternative
33275,Electronic
22208,Rock
44261,Blues
35515,Alternative
24288,Anime
27576,Country
1619,Country
48226,Country
39860,Rap
4752,Electronic
49711,Electronic
41367,Hip-Hop
11608,Hip-Hop
7827,Alternative
36204,Electronic
2880,Hip-Hop
38790,Country
3546,Jazz
47929,Blues
46566,Rap
5095,Jazz
9123,Rap
48970,Classical
8885,Alternative
41370,Hip-Hop
48200,Rap
4692,Alternative
11186,Classical
28866,Blues
4372,Country
24783,Jazz
8022,Rap
25566,Jazz
34624,Rap
21696,Blues
19821,Jazz
3932,Anime
28907,Anime
7791,Jazz
21975,Jazz
4735,Anime
46328,Jazz
17789,Rap
5125,Rock
22973,Anime
39018,Alternative
46542,Rap
4284,Rap
44559,Jazz
2737,Country
50217,Alternative
27139,Classical
12352,Classical
46446,Blues
29140,Rock
38747,Anime
36924,Alternative
45819,Country
1709,Rock
23232,Anime
7626,Rock
6924,Country
1670,Electronic
16912,Jazz
49876,Anime
10929,Country
22505,Alternative
23779,Rock
42697,Blues
23533,Anime
14034,Electronic
39418,Country
33634,Jazz
37302,Electronic
17553,Electronic
33523,Blues
31248,Rock
38994,Blues
7263,Jazz
44137,Anime
20225,Anime
4539,Blues
45664,Jazz
6714,Jazz
16150,Electronic
21631,Country
21776,Anime
48176,Classical
43115,Alternative
40874,Electronic
28323,Jazz
25801,Anime
49990,Anime
11933,Anime
31237,Hip-Hop
32878,Alternative
21801,Rock
29048,Alternative
22267,Electronic
30802,Country
14911,Country
37192,Anime
35234,Rap
37616,Rap
45473,Classical
27298,Classical
49730,Rock
27030,Electronic
50825,Hip-Hop
25266,Alternative
21605,Blues
26329,Alternative
20408,Alternative
39237,Rap
38388,Alternative
16472,Rock
27297,Rock
15051,Hip-Hop
7179,Anime
40959,Rock
16316,Classical
45805,Classical
22248,Classical
28796,Alternative
26092,Blues
20770,Country
5347,Jazz
15114,Electronic
24914,Jazz
20153,Rock
33468,Alternative
39294,Anime
48064,Electronic
6538,Rap
12575,Alternative
49725,Classical
44813,Rap
3415,Classical
38898,Blues
25150,Alternative
44829,Country
19067,Country
37935,Rock
13044,Classical
25319,Hip-Hop
20507,Rock
5801,Jazz
20924,Jazz
40143,Jazz
8037,Classical
21321,Hip-Hop
37342,Alternative
36465,Jazz
29223,Jazz
44677,Alternative
32612,Country
16148,Electronic
8281,Electronic
4124,Classical
48289,Blues
27185,Rap
16704,Anime
1652,Hip-Hop
11281,Rock
21760,Classical
3341,Hip-Hop
14659,Blues
24728,Rap
49290,Electronic
22020,Blues
20192,Alternative
48266,Electronic
30263,Classical
50149,Blues
7958,Jazz
1807,Anime
48845,Jazz
29433,Jazz
34035,Rock
18199,Anime
45236,Classical
31109,Alternative
10337,Blues
40169,Jazz
13570,Hip-Hop
48622,Country
24108,Country
25204,Hip-Hop
27027,Rock
15710,Jazz
26794,Classical
2467,Anime
41207,Rap
18239,Classical
22606,Country
39234,Rap
41420,Classical
42111,Classical
8736,Alternative
19590,Blues
24153,Anime
29552,Electronic
18805,Anime
21439,Rock
47149,Alternative
27050,Rap
8013,Hip-Hop
21247,Blues
38389,Rap
38200,Hip-Hop
22902,Hip-Hop
25112,Anime
20320,Hip-Hop
43190,Anime
17102,Country
35434,Alternative
27193,Jazz
33775,Rock
40659,Electronic
36729,Classical
9654,Electronic
2236,Rap
28493,Classical
40299,Electronic
27818,Rock
18081,Classical
19437,Classical
6068,Blues
50639,Hip-Hop
15748,Alternative
6170,Rap
6926,Hip-Hop
13967,Rock
2188,Rock
25595,Alternative
9961,Blues
39185,Rap
32581,Classical
21348,Classical
6461,Country
24659,Electronic
21161,Jazz
38999,Anime
7175,Rock
4455,Classical
47274,Rock
47801,Jazz
29452,Rap
1019,Rap
16211,Anime
28788,Anime
42042,Rock
36117,Jazz
25545,Rap
5086,Anime
32195,Alternative
3528,Rock
15871,Rap
38558,Electronic
35497,Classical
39183,Rock
46924,Rap
16743,Jazz
33933,Country
19899,Rap
21700,Classical
50835,Electronic
44701,Blues
45035,Blues
39336,Hip-Hop
6020,Blues
46859,Alternative
11814,Rap
11220,Blues
12893,Blues
20565,Hip-Hop
38979,Electronic
25178,Blues
39079,Rock
5641,Electronic
30356,Hip-Hop
4475,Blues
45011,Hip-Hop
13498,Hip-Hop
23679,Electronic
7639,Hip-Hop
22631,Hip-Hop
45689,Rap
39671,Rock
9907,Jazz
26350,Rap
5946,Alternative
14753,Blues
38686,Hip-Hop
42249,Blues
41636,Rap
20760,Rap
20043,Rock
34460,Country
47615,Blues
33846,Country
50876,Alternative
15960,Hip-Hop
19837,Electronic
17024,Electronic
46974,Jazz
28633,Alternative
44858,Jazz
5370,Electronic
7530,Electronic
39248,Rap
3424,Rock
32054,Jazz
30430,Hip-Hop
17555,Anime
33903,Hip-Hop
3241,Anime
21639,Rap
30327,Electronic
47026,Jazz
22240,Hip-Hop
12776,Hip-Hop
18428,Blues
49025,Jazz
44178,Rock
32719,Jazz
48781,Alternative
22755,Rap
46692,Jazz
2179,Hip-Hop
10442,Blues
27263,Hip-Hop
24468,Rap
48123,Alternative
8106,Blues
29133,Rock
41569,Blues
36453,Electronic
29361,Hip-Hop
29411,Alternative
48163,Rock
31658,Blues
19271,Anime
45831,Alternative
33461,Country
42096,Electronic
39516,Rock
37366,Alternative
20122,Rock
5808,Anime
23076,Blues
30685,Jazz
4505,Electronic
25271,Country
16502,Jazz
21037,Rap
44388,Alternative
22016,Electronic
7382,Country
39202,Rap
2240,Alternative
4743,Rap
29507,Classical
31475,Hip-Hop
44834,Rock
33720,Alternative
8144,Hip-Hop
41504,Country
48452,Hip-Hop
34946,Hip-Hop
32610,Alternative
42063,Alternative
42523,Blues
44963,Hip-Hop
28994,Rap
38425,Anime
45398,Alternative
43050,Hip-Hop
12837,Anime
40570,Rock
16269,Blues
2132,Anime
26279,Alternative
24607,Rock
10253,Alternative
31082,Hip-Hop
40063,Hip-Hop
9459,Blues
10787,Electronic
38404,Hip-Hop
29337,Rock
30992,Blues
50666,Classical
19919,Anime
16857,Rock
50353,Hip-Hop
13386,Anime
20389,Hip-Hop
43889,Hip-Hop
13373,Country
28474,Jazz
37127,Blues
36566,Rap
3951,Jazz
47587,Classical
14312,Electronic
13051,Anime
7139,Classical
2669,Rap
15538,Jazz
37007,Jazz
30590,Rock
7685,Blues
47307,Jazz
3070,Electronic
46721,Rock
3558,Classical
49303,Anime
4062,Electronic
44573,Rap
8945,Country
25631,Electronic
36439,Rap
33858,Alternative
42075,Anime
19657,Classical
21562,Rap
50257,Blues
36649,Hip-Hop
46329,Rock
37763,Anime
49439,Electronic
32532,Hip-Hop
23067,Rock
7070,Rock
17393,Jazz
14069,Alternative
21977,Rock
27363,Alternative
28267,Rap
41416,Blues
13530,Classical
37598,Country
7798,Hip-Hop
45162,Blues
40509,Rap
13634,Blues
41541,Jazz
24537,Electronic
41710,Jazz
34181,Hip-Hop
31241,Anime
9900,Rap
48820,Rap
28063,Blues
26022,Jazz
22854,Anime
46626,Rap
2266,Rock
27843,Classical
8488,Classical
34551,Alternative
11424,Rap
35114,Hip-Hop
34069,Rock
50211,Alternative
46394,Jazz
7624,Electronic
9231,Anime
11477,Classical
50545,Hip-Hop
30811,Anime
2101,Rock
35469,Hip-Hop
47895,Classical
43923,Rock
39980,Blues
46785,Country
24543,Rap
33236,Rap
20735,Country
16254,Country
22372,Blues
21501,Classical
36942,Electronic
38727,Anime
28915,Country
45860,Rap
12749,Blues
20677,Classical
50661,Country
11569,Classical
11771,Hip-Hop
32319,Country
27701,Rap
30115,Anime
49917,Anime
11677,Blues
3611,Blues
19320,Classical
18403,Alternative
27500,Classical
34345,Country
41221,Rap
41399,Alternative
34311,Jazz
16968,Alternative
29842,Alternative
15923,Blues
18981,Country
26450,Rock
14612,Classical
27156,Classical
26131,Electronic
26407,Rock
43920,Alternative
30367,Anime
21085,Rock
36172,Blues
6260,Blues
23005,Country
18784,Classical
32336,Classical
30803,Rap
48749,Classical
3735,Rap
13282,Country
4205,Electronic
31204,Hip-Hop
14346,Rap
31603,Rock
16544,Country
5615,Hip-Hop
50130,Country
19255,Electronic
19438,Jazz
17577,Rap
12676,Classical
50554,Classical
19001,Alternative
18508,Electronic
40742,Hip-Hop
43497,Rap
18768,Electronic
31676,Jazz
17976,Alternative
44341,Anime
29488,Hip-Hop
3532,Rock
16091,Country
20246,Blues
44706,Hip-Hop
33480,Country
14204,Jazz
20220,Blues
41394,Hip-Hop
38067,Rap
11875,Blues
28416,Rock
40722,Anime
50789,Hip-Hop
14872,Electronic
11812,Country
26170,Electronic
22917,Anime
40210,Rap
10281,Blues
46702,Electronic
37875,Country
13980,Electronic
16870,Country
20066,Jazz
6633,Classical
8912,Hip-Hop
20431,Rock
21373,Country
8464,Country
48493,Rock
50377,Electronic
31144,Electronic
35530,Rap
49168,Country
1526,Anime
48919,Country
41836,Classical
28724,Classical
28051,Hip-Hop
46456,Country
26126,Hip-Hop
17034,Rap
15234,Rock
47086,Electronic
22063,Country
21924,Rock
14788,Classical
25264,Alternative
14880,Classical
14518,Rap
10518,Alternative
32574,Rock
35642,Blues
5080,Blues
23343,Electronic
25799,Anime
26101,Blues
22516,Alternative
16157,Classical
25823,Country
20360,Anime
7181,Jazz
48160,Rap
27086,Classical
1274,Jazz
43925,Blues
12539,Alternative
47126,Rap
7464,Hip-Hop
31575,Anime
40417,Rock
15376,Alternative
33891,Country
27376,Country
42046,Blues
26607,Jazz
18400,Blues
4342,Classical
30301,Country
33533,Country
17581,Blues
8643,Classical
2874,Hip-Hop
16918,Hip-Hop
50111,Rock
27501,Classical
50943,Rock
27989,Blues
39925,Country
16459,Electronic
2877,Hip-Hop
29790,Anime
10738,Jazz
36158,Anime
48253,Hip-Hop
39664,Hip-Hop
31916,Country
39673,Rap
38310,Anime
44481,Alternative
11210,Anime
42238,Alternative
18305,Classical
42850,Blues
7910,Rock
1691,Anime
20473,Hip-Hop
37534,Blues
37603,Classical
33563,Alternative
6628,Jazz
25582,Alternative
39277,Rock
4855,Hip-Hop
3855,Hip-Hop
11765,Rap
13746,Blues
32965,Electronic
46030,Anime
6139,Country
17825,Anime
33319,Alternative
16610,Hip-Hop
20226,Hip-Hop
2055,Rap
44853,Rap
11779,Jazz
25622,Country
36215,Hip-Hop
22343,Blues
40454,Classical
27961,Alternative
1579,Hip-Hop
20070,Anime
36008,Rock
4689,Rap
27447,Jazz
33624,Hip-Hop
3673,Anime
6242,Rap
25044,Country
48422,Classical
45743,Electronic
45754,Anime
42424,Hip-Hop
32362,Hip-Hop
12303,Blues
8142,Classical
15248,Hip-Hop
43262,Rock
29180,Blues
8712,Jazz
2796,Electronic
1590,Anime
11975,Alternative
12193,Electronic
33988,Country
1503,Rock
24067,Rap
17285,Rap
7977,Country
14126,Jazz
13252,Alternative
47803,Classical
17116,Anime
20873,Rap
42856,Rap
27203,Classical
1193,Hip-Hop
20885,Anime
9216,Alternative
16118,Jazz
24737,Hip-Hop
39954,Classical
38915,Classical
15622,Alternative
44491,Hip-Hop
11048,Classical
14761,Anime
17277,Rap
40297,Rock
10066,Rap
16513,Classical
31051,Rap
32676,Electronic
30065,Classical
42589,Rock
20839,Rock
28950,Rap
19931,Electronic
38562,Rap
37582,Rap
22062,Anime
42928,Blues
37949,Country
42367,Hip-Hop
35223,Country
44207,Rap
39828,Electronic
42872,Blues
19234,Hip-Hop
22428,Rock
34963,Jazz
33863,Classical
33940,Rap
47956,Anime
6373,Rap
18763,Jazz
20098,Rap
33604,Jazz
26812,Hip-Hop
38835,Classical
26059,Alternative
1064,Hip-Hop
27580,Classical
27374,Electronic
21832,Anime
34120,Anime
50583,Anime
28570,Hip-Hop
6158,Electronic
31206,Blues
10094,Classical
7617,Electronic
9607,Classical
18561,Anime
4764,Jazz
1093,Anime
35271,Rap
41831,Blues
31998,Alternative
7128,Jazz
46429,Alternative
6862,Anime
8681,Hip-Hop
29262,Jazz
38253,Rock
12515,Blues
7740,Anime
31997,Rock
31639,Classical
46245,Blues
36857,Country
2041,Country
14275,Anime
32248,Anime
32846,Rock
18423,Alternative
4224,Rap
14862,Anime
23402,Anime
18648,Alternative
32919,Rap
7173,Jazz
31265,Electronic
17339,Electronic
50623,Blues
23614,Anime
28293,Rock
17499,Classical
32740,Jazz
22126,Classical
6434,Country
6723,Blues
26288,Blues
5793,Alternative
23306,Anime
33290,Classical
10793,Alternative
38855,Country
22338,Classical
29787,Hip-Hop
23660,Country
30212,Electronic
6325,Electronic
36836,Rock
15463,Classical
40805,Electronic
29172,Jazz
7746,Jazz
39310,Country
18633,Classical
36296,Country
15749,Blues
6167,Country
10286,Classical
31154,Rap
20528,Alternative
32150,Country
48638,Alternative
44405,Alternative
18816,Anime
43625,Jazz
38963,Anime
15847,Country
23037,Blues
9203,Jazz
11613,Anime
17691,Jazz
36751,Alternative
36199,Anime
37681,Blues
47303,Rap
33228,Electronic
16518,Rock
33083,Anime
48297,Rap
29139,Alternative
35435,Anime
44376,Blues
20231,Country
44802,Electronic
9645,Blues
9428,Classical
10862,Anime
13229,Anime
42326,Country
26202,Alternative
24595,Hip-Hop
26418,Alternative
1041,Anime
26171,Anime
10707,Country
19266,Classical
6094,Anime
10960,Classical
14194,Hip-Hop
13035,Anime
16824,Classical
13017,Classical
7677,Anime
3857,Rap
48650,Rap
12226,Anime
32957,Classical
19236,Electronic
10044,Country
17131,Electronic
4149,Classical
29041,Electronic
46415,Classical
14003,Anime
7586,Anime
42878,Rap
13572,Jazz
22292,Anime
42538,Classical
2770,Anime
11553,Country
6156,Electronic
19168,Classical
40757,Blues
35951,Hip-Hop
19600,Alternative
34589,Electronic
38124,Hip-Hop
40870,Rock
14322,Hip-Hop
18154,Blues
23720,Hip-Hop
2606,Classical
10072,Alternative
34247,Hip-Hop
22765,Anime
33698,Classical
13663,Hip-Hop
4154,Alternative
45066,Country
29481,Rock
31080,Country
7873,Jazz
35162,Hip-Hop
35008,Anime
3828,Jazz
43055,Electronic
29345,Rap
7288,Country
1763,Anime
39587,Country
30172,Rap
40801,Alternative
47505,Rap
19253,Rap
18512,Anime
5460,Hip-Hop
15829,Jazz
50175,Rock
23241,Alternative
36099,Rap
13523,Country
35203,Alternative
7058,Blues
45488,Electronic
10523,Rock
9292,Blues
31485,Jazz
5207,Alternative
10076,Rock
12374,Rock
44444,Rap
13218,Country
46508,Anime
30016,Hip-Hop
33132,Electronic
49203,Jazz
44812,Blues
30480,Hip-Hop
38572,Rap
20729,Anime
43469,Alternative
32039,Rock
33543,Jazz
22010,Blues
25607,Anime
47554,Rock
26912,Rap
11484,Blues
13274,Country
37013,Anime
34788,Classical
48101,Classical
49507,Classical
33100,Jazz
35913,Blues
20879,Blues
15536,Country
46490,Electronic
24109,Alternative
34452,Classical
47504,Electronic
31167,Hip-Hop
1983,Country
43081,Classical
46192,Electronic
8302,Rock
14267,Alternative
5429,Electronic
46512,Classical
19733,Country
10264,Alternative
4616,Hip-Hop
3129,Blues
25538,Rock
2349,Alternative
39400,Rap
42382,Rap
17518,Anime
46833,Rap
39647,Jazz
33547,Alternative
1131,Rock
39674,Rock
15731,Country
28043,Blues
33696,Anime
24955,Country
32067,Classical
45882,Blues
35917,Alternative
29873,Classical
31084,Alternative
36771,Electronic
36080,Alternative
8043,Blues
41453,Classical
10510,Country
29800,Rap
25897,Anime
11232,Jazz
32493,Hip-Hop
29615,Classical
38965,Country
6514,Jazz
40492,Electronic
40672,Blues
30146,Alternative
22036,Country
48574,Classical
47819,Hip-Hop
42159,Blues
36280,Electronic
47425,Classical
9183,Blues
33216,Rock
46658,Alternative
47417,Electronic
40941,Hip-Hop
26788,Alternative
34389,Alternative
31083,Blues
49791,Alternative
23893,Jazz
25695,Jazz
35034,Hip-Hop
34529,Jazz
11794,Rock
10870,Hip-Hop
42153,Hip-Hop
17248,Anime
37284,Electronic
38162,Classical
24128,Country
45969,Alternative
45052,Blues
40339,Electronic
6585,Anime
36407,Alternative
12842,Jazz
42569,Alternative
19706,Country
27229,Blues
4938,Rap
17262,Hip-Hop
3318,Blues
32255,Alternative
16227,Alternative
25463,Rock
25095,Anime
13884,Rock
40413,Electronic
18125,Jazz
45666,Jazz
12198,Anime
4925,Rock
48905,Anime
8482,Rock
38777,Anime
35333,Rap
38181,Classical
46114,Jazz
12636,Anime
43763,Jazz
3914,Jazz
39182,Country
35359,Jazz
35131,Alternative
46596,Blues
37250,Country
40324,Jazz
33256,Hip-Hop
24513,Anime
28980,Jazz
22436,Anime
8862,Jazz
27011,Anime
20811,Hip-Hop
46598,Jazz
46891,Anime
12592,Anime
8922,Alternative
47255,Rap
46275,Alternative
36724,Blues
26351,Rock
38848,Jazz
27836,Rap
26558,Classical
29138,Electronic
48857,Anime
15843,Classical
28028,Hip-Hop
17638,Country
10678,Hip-Hop
25737,Alternative
31474,Classical
30405,Jazz
32339,Country
7294,Blues
30318,Rap
2263,Blues
30730,Country
9365,Anime
40669,Hip-Hop
45050,Classical
45610,Anime
13127,Hip-Hop
43052,Anime
6921,Hip-Hop
10488,Jazz
41175,Anime
34620,Classical
42923,Rap
15571,Rock
18050,Classical
44339,Rap
3258,Classical
8894,Anime
34226,Rap
31566,Electronic
40257,Country
16724,Alternative
5342,Anime
44625,Hip-Hop
26360,Country
25588,Rap
30004,Country
22634,Anime
22706,Jazz
27259,Country
7421,Classical
5371,Rock
18645,Blues
26484,Rock
24382,Rap
37854,Rap
17689,Blues
42170,Alternative
6929,Country
31803,Classical
41690,Hip-Hop
31096,Alternative
12453,Jazz
2403,Alternative
36305,Hip-Hop
21934,Rock
36929,Blues
5528,Rap
26370,Rap
21967,Classical
37560,Blues
24087,Jazz
9670,Classical
21331,Rock
44964,Blues
3646,Alternative
5576,Blues
12061,Country
16205,Classical
42151,Electronic
11932,Alternative
41659,Classical
31848,Jazz
13326,Country
5744,Blues
22811,Classical
11675,Rap
41905,Anime
19184,Electronic
23825,Alternative
31136,Country
12143,Rap
11069,Electronic
33583,Classical
45877,Anime
8766,Hip-Hop
23692,Rock
17592,Electronic
42251,Classical
17014,Jazz
25486,Country
24366,Rock
6091,Jazz
47876,Blues
49859,Blues
27211,Rap
11727,Hip-Hop
